Class ID,city,dates,year,month,day,cit,Department/College,Course Level,Course Title,Tour?,TILT?,Date Taught,Session Number,AM/PM,Hour Count,Duplicate?,ACRL,IPED,classes,Building/Room,Distance Class?,Location of Site 1,Site 1 Number of Students,Location of Site 2,Site 2 Number of Students,Location of Site 3,Site 3 Number of Students,Location of Site 4,Site 4 Number of Students,Location of Site 5,Site 5 Number of Students,Location of Site 6,Site 6 Number of Students,Location of Site 7,Site 7 Number of Students,Location of Site 8,Site 8 Number of Students,Location of Site 9,Site 9 Number of Students,Location of Site 10,Site 10 Number of Students
3380,Idaho Falls,08-Apr-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 102,FALSE,FALSE,08-Apr-13,First Session,PM,1.5,FALSE,18,18,Idaho Falls,CHE 309,TRUE,Boise,0,Idaho Falls,18,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3396,Pocatello,04-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 101,FALSE,FALSE,04-Apr-13,Second Session,PM,1.5,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3444,Pocatello,04-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,04-Apr-13,Second Session,PM,1.5,FALSE,0,26,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3446,Pocatello,04-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,04-Apr-13,Second Session,PM,1.5,TRUE,0,26,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
128,Pocatello,02-Apr-13,,,,Pocatello,College of Arts and Letters,Upper Division,ENGL 100,FALSE,FALSE,02-Apr-13,Single Session,AM,1.25,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3395,Pocatello,02-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 101,FALSE,FALSE,02-Apr-13,First Session,PM,1.5,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3443,Pocatello,02-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,02-Apr-13,Second Session,PM,1.5,FALSE,0,27,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3447,Pocatello,02-Apr-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,02-Apr-13,Second Session,PM,1.5,TRUE,0,27,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3491,Pocatello,02-Apr-13,,,,Pocatello,College of Arts and Letters,Upper Division,SPAN 3302,FALSE,FALSE,02-Apr-13,Single Session,PM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3479,Pocatello,22-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-05: Critical Reading and Writing,FALSE,FALSE,22-Mar-13,Third Session,AM,1,FALSE,0,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3482,Pocatello,22-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-14: Critical Reading and Writing,FALSE,FALSE,22-Mar-13,Third Session,PM,1,FALSE,0,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3485,Pocatello,22-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-15: Critical Reading and Writing,FALSE,FALSE,22-Mar-13,Third Session,PM,1,FALSE,0,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3488,Pocatello,21-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-22: Critical Reading and Writing,FALSE,FALSE,21-Mar-13,Second Session,AM,1.5,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3490,Pocatello,21-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-27: Critical Reading and Writing,FALSE,FALSE,21-Mar-13,Second Session,AM,1.5,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
176,Pocatello,20-Mar-13,,,,Pocatello,College of Arts and Letters,Undergraduate,ENGL 1102,FALSE,FALSE,20-Mar-13,Second Session,AM,1,FALSE,0,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3391,Pocatello,20-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 101,TRUE,FALSE,20-Mar-13,First Session,AM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3478,Pocatello,20-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-05: Critical Reading and Writing,FALSE,FALSE,20-Mar-13,Second Session,AM,1,FALSE,0,17,Pocatello,REND 213,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3481,Pocatello,20-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-14: Critical Reading and Writing,FALSE,FALSE,20-Mar-13,Second Session,PM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3484,Pocatello,20-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-15: Critical Reading and Writing,FALSE,FALSE,20-Mar-13,Second Session,PM,1,FALSE,0,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3370,Idaho Falls,19-Mar-13,,,,Idaho Falls,College of Business,Lower Division,CIS 101,FALSE,FALSE,19-Mar-13,Single Session,PM,1.5,FALSE,43,43,Idaho Falls,CHE 211,TRUE,Boise,0,Idaho Falls,43,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3487,Pocatello,19-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-22: Critical Reading and Writing,FALSE,FALSE,19-Mar-13,First Session,AM,1.5,FALSE,0,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3489,Pocatello,19-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-27: Critical Reading and Writing,FALSE,FALSE,19-Mar-13,First Session,AM,1.5,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
267,Pocatello,18-Mar-13,,,,Pocatello,English and Philosophy,Undergraduate,ENGL 1102,FALSE,FALSE,18-Mar-13,First Session,AM,1,FALSE,16,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3476,Pocatello,18-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-17: Critical Reading and Writing,FALSE,FALSE,18-Mar-13,Third Session,PM,1,FALSE,13,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3477,Pocatello,18-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-05: Critical Reading and Writing,FALSE,FALSE,18-Mar-13,First Session,AM,1,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3480,Pocatello,18-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-14: Critical Reading and Writing,FALSE,FALSE,18-Mar-13,First Session,PM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3483,Pocatello,18-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-15: Critical Reading and Writing,FALSE,FALSE,18-Mar-13,First Session,PM,1,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3486,Pocatello,18-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-18: Critical Reading and Writing,FALSE,FALSE,18-Mar-13,Single Session,PM,2.5,FALSE,12,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3379,Meridian,15-Mar-13,,,,Meridian,Library,Other,Zotero,FALSE,FALSE,15-Mar-13,Single Session,PM,0.5,FALSE,3,3,Meridian,Meridan- 687,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3399,Pocatello,15-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,15-Mar-13,Second Session,AM,1,FALSE,0,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3400,Pocatello,15-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,15-Mar-13,Second Session,PM,1,FALSE,0,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3423,Pocatello,15-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,15-Mar-13,Second Session,AM,1,TRUE,0,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3424,Pocatello,15-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,15-Mar-13,Second Session,PM,1,TRUE,0,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3475,Pocatello,15-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-17: Critical Reading and Writing,FALSE,FALSE,15-Mar-13,Second Session,PM,1,FALSE,0,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3378,Meridian,14-Mar-13,,,,Meridian,Library,Other,Zotero,FALSE,FALSE,14-Mar-13,Single Session,PM,0.5,FALSE,12,12,Meridian,Meridian- 508,TRUE,Meridian,3,Pocatello,8,Idaho Falls,1,,0,,0,,0,,0,,0,,0,,0
3360,Pocatello,13-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,13-Mar-13,Single Session,AM,1.5,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3377,Meridian,13-Mar-13,,,,Meridian,Library,Other,Zotero,FALSE,FALSE,13-Mar-13,Single Session,PM,0.5,FALSE,8,8,Meridian,Meridian- 687,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3398,Pocatello,13-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,13-Mar-13,First Session,PM,1,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3417,Pocatello,13-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,13-Mar-13,Single Session,AM,1.5,TRUE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3425,Pocatello,13-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,13-Mar-13,First Session,PM,1,TRUE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3474,Pocatello,13-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-17: Critical Reading and Writing,FALSE,FALSE,13-Mar-13,First Session,PM,1,FALSE,0,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3376,Meridian,12-Mar-13,,,,Meridian,Library,Other,Zotero,FALSE,FALSE,12-Mar-13,Single Session,AM,0.5,FALSE,5,5,Meridian,Meridian- 687,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3407,Pocatello,12-Mar-13,,,,Pocatello,College of Education,Upper Division,PE 4494,FALSE,FALSE,12-Mar-13,Single Session,AM,1.5,FALSE,25,25,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3361,Pocatello,11-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,11-Mar-13,Single Session,PM,1.5,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3375,Meridian,11-Mar-13,,,,Meridian,Division of Health Sciences,Lower Division,NURS 2204,FALSE,FALSE,11-Mar-13,Single Session,AM,1,FALSE,30,30,Meridian,Nursing Classroom,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3397,Pocatello,11-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,11-Mar-13,First Session,AM,1,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3418,Pocatello,11-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,11-Mar-13,Single Session,PM,1.5,TRUE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3406,Pocatello,09-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,09-Mar-13,Single Session,AM,1.5,FALSE,15,0,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3405,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,08-Mar-13,Single Session,PM,1.5,FALSE,4,0,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3419,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,08-Mar-13,Single Session,PM,1.5,TRUE,4,0,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3462,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-06: Critical Reading and Writing,FALSE,FALSE,08-Mar-13,Third Session,AM,1,FALSE,0,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3465,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-09: Critical Reading and Writing,FALSE,FALSE,08-Mar-13,Third Session,AM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3468,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-12: Critical Reading and Writing,FALSE,FALSE,08-Mar-13,Third Session,AM,1,FALSE,0,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3471,Pocatello,08-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-13: Critical Reading and Writing,FALSE,FALSE,08-Mar-13,Third Session,PM,1,FALSE,0,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3473,Pocatello,07-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-21: Critical Reading and Writing,FALSE,FALSE,07-Mar-13,Second Session,AM,1.5,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3367,Idaho Falls,06-Mar-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,06-Mar-13,Single Session,AM,1.5,FALSE,21,21,Idaho Falls,CHE 307,TRUE,Boise,0,Idaho Falls,21,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3368,Idaho Falls,06-Mar-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,06-Mar-13,Single Session,AM,1.5,FALSE,26,26,Idaho Falls,CHE 307,FALSE,Boise,0,Idaho Falls,26,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3369,Idaho Falls,06-Mar-13,,,,Idaho Falls,College of Arts and Letters,Upper Division,ENGL 307,FALSE,FALSE,06-Mar-13,Single Session,PM,1.5,FALSE,22,22,Idaho Falls,CHE 309,TRUE,Boise,0,Idaho Falls,22,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3461,Pocatello,06-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-06: Critical Reading and Writing,FALSE,FALSE,06-Mar-13,Second Session,AM,1,FALSE,0,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3464,Pocatello,06-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-09: Critical Reading and Writing,FALSE,FALSE,06-Mar-13,Second Session,AM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3467,Pocatello,06-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-12: Critical Reading and Writing,FALSE,FALSE,06-Mar-13,Second Session,AM,1,FALSE,0,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3470,Pocatello,06-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-13: Critical Reading and Writing,FALSE,FALSE,06-Mar-13,Second Session,PM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3364,Idaho Falls,05-Mar-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,COMM 101,FALSE,FALSE,05-Mar-13,Single Session,AM,1.5,FALSE,24,24,Idaho Falls,CHE 307,TRUE,Boise,0,Idaho Falls,24,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3365,Idaho Falls,05-Mar-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 101,FALSE,FALSE,05-Mar-13,Single Session,AM,1.5,FALSE,25,25,Idaho Falls,CHE 305,TRUE,Boise,0,Idaho Falls,25,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3366,Pocatello,05-Mar-13,,,,Pocatello,College of Arts and Letters,Faculty,Faculty Inservice,FALSE,FALSE,05-Mar-13,Single Session,PM,0.5,FALSE,25,25,Pocatello,LA 214,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3408,Pocatello,05-Mar-13,,,,Pocatello,College of Education,Lower Division,PE 2223,FALSE,FALSE,05-Mar-13,Single Session,AM,1.5,FALSE,26,26,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3472,Pocatello,05-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-21: Critical Reading and Writing,FALSE,FALSE,05-Mar-13,First Session,AM,1.5,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3347,Idaho Falls,04-Mar-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ACAD 101,FALSE,FALSE,04-Mar-13,Single Session,PM,1,FALSE,18,18,Idaho Falls,IF--CHE 310,TRUE,Boise,0,Idaho Falls,18,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3460,Pocatello,04-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-06: Critical Reading and Writing,FALSE,FALSE,04-Mar-13,First Session,AM,1,FALSE,25,25,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3463,Pocatello,04-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-09: Critical Reading and Writing,FALSE,FALSE,04-Mar-13,First Session,AM,1,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3466,Pocatello,04-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-12: Critical Reading and Writing,FALSE,FALSE,04-Mar-13,First Session,AM,1,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3469,Pocatello,04-Mar-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102-13: Critical Reading and Writing,FALSE,FALSE,04-Mar-13,First Session,PM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3363,Pocatello,02-Mar-13,,,,Pocatello,College of Education,Graduate,EDLP 800,FALSE,FALSE,02-Mar-13,Single Session,PM,2,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3343,Pocatello,28-Feb-13,,,,Pocatello,College of Education,Upper Division,PE 4454,FALSE,FALSE,28-Feb-13,Single Session,PM,1.5,FALSE,16,16,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3359,Idaho Falls,28-Feb-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 102,FALSE,FALSE,28-Feb-13,Single Session,PM,3,FALSE,24,24,Idaho Falls,EITC 5517,TRUE,Boise,0,Idaho Falls,24,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3410,Pocatello,28-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 102,FALSE,FALSE,28-Feb-13,Second Session,AM,1.5,FALSE,0,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3442,Pocatello,28-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,28-Feb-13,First Session,PM,1.5,FALSE,25,25,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3448,Pocatello,28-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,28-Feb-13,First Session,PM,1.5,TRUE,25,25,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3459,Pocatello,28-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,HIST 2291-01: The Historian's Craft,FALSE,FALSE,28-Feb-13,Second Session,AM,1.5,FALSE,0,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3362,Pocatello,27-Feb-13,,,,Pocatello,Division of Health Sciences,Lower Division,HCA 1110,FALSE,FALSE,27-Feb-13,Single Session,AM,0.5,FALSE,64,64,Pocatello,Online,TRUE,Boise,9,Idaho Falls,15,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3457,Pocatello,27-Feb-13,,,,Pocatello,College of Technology,Lower Division,ENGL 1102-A1: Critical Reading and Writing,FALSE,FALSE,27-Feb-13,Second Session,PM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3342,Pocatello,26-Feb-13,,,,Pocatello,College of Education,Upper Division,PE 4454,FALSE,FALSE,26-Feb-13,Single Session,PM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
3409,Pocatello,26-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 102,FALSE,FALSE,26-Feb-13,First Session,AM,1.5,FALSE,26,26,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3441,Pocatello,26-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,26-Feb-13,First Session,PM,1.5,FALSE,28,28,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3449,Pocatello,26-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,26-Feb-13,First Session,PM,1.5,TRUE,28,28,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3458,Pocatello,26-Feb-13,,,,Pocatello,College of Arts and Letters,Lower Division,HIST 2291-01: The Historian's Craft,FALSE,FALSE,26-Feb-13,First Session,AM,1.5,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3354,Idaho Falls,25-Feb-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 102,FALSE,FALSE,25-Feb-13,Second Session,AM,1.5,FALSE,0,26,Idaho Falls,IF--CHE 308,TRUE,Boise,0,Idaho Falls,26,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
3356,Idaho Falls,25-Feb-13,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 101,FALSE,FALSE,25-Feb-13,Second Session,AM,1.5,FALSE,0,26,Idaho Falls,IF--CHE 308,TRUE,Boise,0,Idaho Falls,26,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
